"","Company","User_ID","N_Prev_Ten"
"27998","Microsoft","270920622",3
"28005","Microsoft","15552184",6
"28024","Microsoft","72221155",1
"28027","Microsoft","8299530",3
"28031","Microsoft","16871626",1
"28038","Microsoft","3487656",1
"28040","Microsoft","59703801",1
"28048","Microsoft","8388289",7
"28051","Microsoft","77563197",1
"28061","Microsoft","67615667",2
"28069","Microsoft","142666779",4
"28073","Microsoft","55971699",1
"28076","Microsoft","7020321",2
"28088","Google","11774698",3
"28090","Microsoft","12070261",1
"28095","Microsoft","63285375",3
"28098","Microsoft","10481146",3
"28101","Microsoft","7015794",2
"28105","Microsoft","166836204",4
"28114","Microsoft","131824",5
"28116","Microsoft","109396888",1
"28120","Microsoft","146193668",1
"28122","Microsoft","9149970",1
"28128","Microsoft","114650914",1
"28132","Microsoft","23654985",4
"28140","Microsoft","13026491",1
"28141","Amazon","13026491",2
"28142","Apple","13026491",3
"28150","Microsoft","1662811",5
"28166","Microsoft","33055772",2
"28171","Microsoft","192547080",2
"28197","Microsoft","18072090",3
"28202","Microsoft","63801333",2
"28210","Microsoft","287987648",3
"28214","Microsoft","13571839",1
"28215","Microsoft","30742664",1
"28220","Microsoft","12454148",3
"28238","Microsoft","7073164",2
"28252","Microsoft","13510959",1
"28260","Microsoft","98933968",2
"28277","Microsoft","20962330",4
"28280","Microsoft","29236343",3
"28281","Microsoft","29236343",4
"28282","Microsoft","29236343",5
"28310","Microsoft","16062164",2
"28312","Microsoft","105013374",1
"28314","Microsoft","579368744",2
"28315","Microsoft","1503706",1
"28324","Microsoft","144841",3
"28325","Microsoft","144841",4
"28331","Microsoft","11195512",1
"28351","Microsoft","20741672",9
"28369","Microsoft","1023024",3
"28370","Amazon","1023024",4
"28373","Microsoft","322406235",3
"28395","Microsoft","9925988",1
"28402","Microsoft","65453034",3
"28405","Microsoft","3233353",1
"28420","Microsoft","84108879",6
"28425","Microsoft","28122056",2
"28430","Microsoft","3124348",4
"28431","Microsoft","2731367",1
"28437","Microsoft","15799205",1
"28447","Microsoft","45166523",2
"28450","Microsoft","6013086",1
"28457","Microsoft","230149701",3
"28458","Microsoft","82873932",1
"28459","Microsoft","2753567",1
"28475","Microsoft","73812",4
"28479","Microsoft","256396963",2
"28483","Microsoft","8834174",4
"28486","Microsoft","18925003",2
"28492","Microsoft","2299021",1
"28513","Microsoft","1620806",2
"28519","Microsoft","21154178",1
"28520","Microsoft","58311407",1
"28528","Microsoft","956108",2
"28532","Microsoft","227500247",1
"28545","Microsoft","8757",3
"28547","Amazon","8757",5
"28549","Microsoft","139735129",1
"28551","Microsoft","189131680",1
"28553","Microsoft","93296",2
"28562","Microsoft","6058146",5
"28566","Microsoft","18758926",2
"28573","Microsoft","92058969",3
"28587","Microsoft","7446602",5
"28597","Apple","7446602",15
"28598","Microsoft","103093315",1
"28601","Microsoft","1384231",2
"28602","Microsoft","53308983",1
"28608","Microsoft","7080651",6
"28618","Microsoft","1489477",9
"28630","Microsoft","184045848",3
"28637","Microsoft","107988699",2
"28645","Microsoft","4186813",7
"28661","Microsoft","169380770",1
"28667","Microsoft","234023148",6
"28670","Microsoft","6759234",3
"28674","Microsoft","346205064",1
"28684","Microsoft","61003985",2
"28685","Microsoft","172647835",1
"28693","Microsoft","180152062",1
"28695","Apple","180152062",3
"28709","Microsoft","1178159",5
"28722","Microsoft","112139350",2
"28730","Microsoft","191397496",1
"28739","Microsoft","10522707",5
"28745","Microsoft","18720179",6
"28749","Microsoft","4632765",1
"28753","Microsoft","1061839",1
"28764","Microsoft","17273990",2
"28775","Microsoft","8010428",2
"28776","Microsoft","8010428",3
"28789","Microsoft","26965026",1
"28797","Microsoft","79719879",1
"28822","Microsoft","2586702",5
"28827","Microsoft","14655577",3
"28835","Microsoft","75602126",5
"28843","Microsoft","11070487",5
"28846","Microsoft","34844281",2
"28852","Microsoft","2127124",2
"28868","Microsoft","343717386",3
"28879","Microsoft","39399629",2
"28905","Microsoft","236689",3
"28906","Microsoft","73698912",1
"28917","Microsoft","172837992",2
"28919","Microsoft","14499295",2
"28921","Microsoft","85136981",1
"28932","Microsoft","2234680",1
"28935","Microsoft","63519364",3
"28946","Microsoft","10590964",2
"28957","Microsoft","1991875",3
"28962","Microsoft","79378458",4
"28968","Microsoft","104694764",2
"28970","Microsoft","119048311",2
"28976","Microsoft","115775728",2
"28982","Microsoft","7553896",3
"28991","Microsoft","51203768",4
"28994","Microsoft","513252",1
"28997","Microsoft","12177012",1
"29004","Microsoft","6885874",2
"29008","Microsoft","154343325",3
"29015","Microsoft","33614915",5
"29016","Microsoft","33614915",6
"29019","Microsoft","79378169",2
"29030","Google","129100603",1
"29031","Microsoft","129100603",2
"29063","Microsoft","64214709",3
"29068","Microsoft","17969159",5
"29075","Microsoft","185483847",1
"29079","Microsoft","27641053",4
"29087","Microsoft","47865819",7
"29090","Microsoft","179009631",3
"29096","Microsoft","311922510",1
"29101","Microsoft","88717474",1
"29103","Microsoft","3235467",2
"29121","Microsoft","59593954",1
"29144","Microsoft","1031893",3
"29146","Microsoft","171369571",1
"29153","Microsoft","2449034",7
"29154","Microsoft","9341729",1
"29155","Amazon","9341729",2
"29157","Microsoft","52127176",1
"29158","Microsoft","52127176",2
"29163","Microsoft","144537998",2
"29165","Microsoft","187121024",1
"29168","Microsoft","6133557",1
"29169","Microsoft","6133557",2
"29173","Microsoft","86715478",4
"29181","Microsoft","27672741",1
"29194","Microsoft","127957905",5
"29197","Microsoft","17787080",2
"29199","Microsoft","496452",2
"29201","Microsoft","103637143",2
"29204","Microsoft","193295344",2
"29207","Microsoft","13161839",3
"29210","Microsoft","12604561",3
"29212","Microsoft","39673138",2
"29216","Microsoft","114469309",4
"29228","Microsoft","18337465",5
"29232","Microsoft","17828373",2
"29234","Microsoft","25422315",2
"29250","Microsoft","124564760",1
"29261","Microsoft","7332981",2
"29263","Amazon","154940832",1
"29277","Microsoft","42571065",4
"29285","Microsoft","100732013",4
"29290","Microsoft","1654067",4
"29301","Microsoft","43345207",6
"29305","Microsoft","6661443",4
"29306","Microsoft","6661443",5
"29307","Microsoft","6661443",6
"29308","Microsoft","19122228",1
"29318","Microsoft","17593563",8
"29320","Microsoft","14427413",2
"29324","Microsoft","15656299",1
"29327","Microsoft","956345",3
"29331","Microsoft","18031383",1
"29334","Google","18031383",4
"29345","Microsoft","9083175",1
"29352","Microsoft","66854075",2
"29355","Microsoft","14190147",3
"29361","Microsoft","39314367",1
"29362","Microsoft","182687710",1
"29366","Microsoft","47039602",1
"29367","Microsoft","188379147",1
"29368","Amazon","20595574",1
"29370","Microsoft","23038650",2
"29376","Microsoft","5646892",4
"29387","Microsoft","16956150",5
"29390","Microsoft","11779526",3
"29398","Microsoft","9663686",4
"29404","Microsoft","184091233",3
"29407","Microsoft","342546325",1
"29412","Microsoft","5327773",2
"29423","Microsoft","17921337",1
"29431","Microsoft","46722146",6
"29436","Microsoft","196967217",1
"29450","Microsoft","20681104",2
"29466","Microsoft","17265945",4
"29472","Microsoft","272566",6
"29475","Microsoft","40937509",3
"29488","Microsoft","554106",13
"29524","Microsoft","59554214",3
"29537","Microsoft","182801990",1
"29547","Microsoft","222387096",3
"29554","Microsoft","4567194",6
"29557","Microsoft","91640710",3
"29562","Microsoft","1029113",3
"29569","Microsoft","4646257",5
"29573","Microsoft","140787031",3
"29592","Microsoft","21421022",1
"29599","Microsoft","97550962",2
"29609","Amazon","35461376",6
"29610","Microsoft","35461376",7
"29614","Microsoft","15639098",4
"29621","Microsoft","29253851",1
"29633","Microsoft","57673230",5
"29646","Microsoft","12448812",8
"29650","Microsoft","70640005",3
"29662","Microsoft","7244195",5
"29675","Microsoft","51308753",4
"29678","Microsoft","42571537",1
"29690","Microsoft","97401548",4
"29698","Microsoft","12161836",8
"29702","Microsoft","150161660",1
"29703","Microsoft","40983620",1
"29713","Microsoft","67292547",4
"29718","Microsoft","82499117",1
"29728","Microsoft","126046112",1
"29732","Microsoft","209989021",3
"29734","Microsoft","11522605",1
"29742","Microsoft","258771904",4
"29745","Microsoft","3256062",2
"29750","Microsoft","76003691",2
"29762","Microsoft","11727847",3
"29772","Microsoft","33899611",2
"29784","Microsoft","88426021",3
"29791","Microsoft","2518882",6
"29795","Microsoft","413900363",1
"29796","Microsoft","363978068",1
"29808","Microsoft","4124533",2
"29815","Microsoft","163018",1
"29827","Google","149611612",5
"29828","Microsoft","149611612",6
"29834","Microsoft","36920831",5
"29841","Microsoft","3777218",3
"29845","Microsoft","34136580",3
"29847","Google","83521408",1
"29849","Amazon","83521408",3
"29861","Microsoft","4014577",12
"29864","Microsoft","20360156",1
"29871","Microsoft","56532499",3
"29874","Microsoft","5595047",1
"29878","Microsoft","1246170",2
"29884","Microsoft","7167231",1
"29901","Microsoft","348774021",5
"29915","Microsoft","918458",7
"29925","Microsoft","5418741",1
"29931","Microsoft","17895367",4
"29933","Microsoft","127934290",2
"29934","Microsoft","127934290",3
"29935","Microsoft","163056569",1
"29948","Amazon","5526509",6
"29967","Microsoft","64420909",14
"29985","Microsoft","2081780",1
"29992","Microsoft","40541188",3
"29997","Apple","1623226",2
"29998","Microsoft","1623226",3
"30003","Microsoft","527654879",5
"30007","Microsoft","85810913",3
"30018","Microsoft","27132956",8
"30019","Microsoft","1628092",1
"30050","Microsoft","10239628",2
"30058","Microsoft","2161221",1
"30059","Microsoft","2161221",2
"30074","Microsoft","1307553",4
"30083","Microsoft","1407004",5
"30086","Microsoft","65910573",1
"30091","Microsoft","65910573",6
"30092","Microsoft","20304176",1
"30094","Microsoft","161598438",2
"30098","Microsoft","4789216",3
"30099","Microsoft","4789216",4
"30109","Microsoft","1645116",5
"30110","Microsoft","12926627",1
"30126","Microsoft","26410420",2
"30131","Microsoft","3603560",5
"30138","Microsoft","18360610",4
"30145","Microsoft","13380921",3
"30146","Google","110280607",1
"30147","Google","110280607",2
"30148","Microsoft","110280607",3
"30151","Microsoft","49344275",3
"30160","Microsoft","574812845",1
"30169","Microsoft","10486446",3
"30170","Microsoft","10486446",4
"30180","Microsoft","36293434",3
"30186","Microsoft","12348188",3
"30190","Microsoft","1118998",4
"30198","Microsoft","13772322",3
"30206","Microsoft","67447743",8
"30208","Microsoft","5988557",1
"30209","Microsoft","5988557",2
"30210","Microsoft","5988557",3
"30211","Microsoft","5988557",4
"30235","Amazon","115694202",3
"30240","Microsoft","74188687",3
"30248","Microsoft","36004050",5
"30251","Microsoft","31274059",3
"30263","Microsoft","12559103",10
"30275","Microsoft","22490386",2
"30285","Microsoft","2591602",7
"30294","Microsoft","41069879",4
"30297","Microsoft","216182155",1
"30298","Microsoft","216182155",2
"30300","Microsoft","59809730",1
"30311","Microsoft","59582618",2
"30325","Microsoft","67206",5
"30348","Microsoft","7377410",6
"30351","Microsoft","12892340",1
"30356","Microsoft","12412017",5
"30360","Google","51874480",1
"30361","Microsoft","51874480",2
"30362","Microsoft","25187712",1
"30368","Microsoft","3198459",4
"30382","Microsoft","25835791",3
"30383","Microsoft","25835791",4
"30386","Microsoft","52337835",2
"30390","Microsoft","37429336",2
"30400","Microsoft","58567173",3
"30402","Google","58567173",5
"30404","Microsoft","280584072",2
"30405","Microsoft","333261309",1
"30408","Microsoft","188484361",3
"30413","Microsoft","122338",2
"30418","Microsoft","9264638",2
"30423","Microsoft","114103840",3
"30435","Microsoft","121346208",3
"30439","Microsoft","110485076",1
"30442","Google","172465177",2
"30444","Microsoft","172465177",4
"30447","Microsoft","58299165",2
"30449","Microsoft","18176376",2
"30451","Google","11976410",2
"30456","Microsoft","14273893",3
"30461","Microsoft","28843663",5
"30467","Microsoft","11273443",2
"30469","Microsoft","99131468",2
"30470","Facebook","99131468",3
"30489","Microsoft","3106021",1
"30496","Microsoft","148786965",1
"30501","Microsoft","5244793",3
"30508","Microsoft","65887034",2
"30510","Microsoft","189879698",1
"30512","Microsoft","3667072",1
"30516","Microsoft","15692868",1
"30517","Microsoft","53380844",1
"30519","Microsoft","10794346",2
"30526","Microsoft","115843094",7
"30527","Microsoft","1394734",1
"30537","Microsoft","54367349",8
"30540","Microsoft","257510165",1
"30547","Microsoft","19962978",5
"30551","Microsoft","11662340",2
"30571","Microsoft","5474807",5
"30574","Microsoft","137232035",2
"30576","Amazon","16184520",2
"30580","Microsoft","137229366",2
"30582","Microsoft","44948750",1
"30587","Microsoft","248178678",1
"30594","Microsoft","26948919",1
"30599","Microsoft","28867597",4
"30608","Microsoft","15379234",3
"30611","Microsoft","12663829",2
"30613","Microsoft","5893472",2
"30635","Microsoft","23744465",3
"30636","Amazon","23744465",4
"30641","Microsoft","206272905",2
"30644","Microsoft","916369",1
"30647","Microsoft","22832145",2
"30650","Microsoft","5247790",2
"30658","Microsoft","13518135",3
"30667","Microsoft","21914190",6
"30675","Microsoft","6004281",8
"30677","Microsoft","193865916",1
"30685","Microsoft","127912497",2
"30751","Microsoft","41960276",5
"30754","Microsoft","232305094",1
"30770","Microsoft","2758794",5
"30780","Microsoft","5471603",6
"30787","Microsoft","154355398",4
"30791","Microsoft","79863243",3
"30794","Amazon","190922511",3
"30798","Microsoft","2810148",2
"30802","Microsoft","29722130",1
"30810","Microsoft","18660444",4
"30833","Microsoft","6642816",3
"30839","Microsoft","7430197",5
"30842","Microsoft","42239733",3
"30850","Microsoft","1265075",2
"30864","Microsoft","6108768",6
"30865","Microsoft","6108768",7
"30870","Microsoft","7868389",3
"30875","Microsoft","12729005",4
"30879","Microsoft","12924392",2
"30889","Microsoft","327322",3
"30900","Microsoft","4294716",5
"30904","Microsoft","5270581",4
"30908","Amazon","5270581",8
"30919","Microsoft","16169275",6
"30926","Amazon","21218486",2
"30933","Microsoft","117345883",6
"30934","Microsoft","8953413",1
"30937","Microsoft","17046224",3
"30941","Microsoft","10390162",3
"30944","Microsoft","5843549",2
"30953","Microsoft","975079",6
"30960","Microsoft","48242737",5
"30966","Microsoft","45198418",5
"30978","Microsoft","43546496",2
"30983","Microsoft","194281642",1
"30996","Microsoft","904370",10
"31004","Microsoft","29572952",4
"31005","Microsoft","29572952",5
"31006","Microsoft","52474200",1
"31020","Microsoft","104685366",4
"31023","Microsoft","42897106",3
"31025","Google","96523978",2
"31026","Apple","96523978",3
"31029","Microsoft","15984321",2
"31031","Microsoft","12974895",1
"31046","Microsoft","10653619",3
"31055","Microsoft","163155566",5
"31057","Facebook","163155566",7
"31069","Microsoft","19203374",9
"31070","Microsoft","135472876",1
"31083","Microsoft","520005",7
"31088","Microsoft","13151492",4
"31108","Microsoft","283097279",2
"31115","Microsoft","247624852",3
"31118","Microsoft","137504403",2
"31125","Microsoft","5011526",5
"31130","Microsoft","19801870",2
"31150","Microsoft","12868120",3
"31154","Microsoft","69269874",3
"31184","Microsoft","127468975",14
"31195","Microsoft","139754743",2
"31197","Microsoft","71898688",2
"31205","Microsoft","35206886",1
"31212","Microsoft","46194935",4
"31222","Microsoft","42262731",1
"31226","Microsoft","3259604",4
"31230","Microsoft","7815781",4
"31238","Microsoft","33570111",4
"31256","Microsoft","155620864",2
"31263","Microsoft","14504765",7
"31265","Microsoft","190274",2
"31276","Microsoft","6119772",7
"31278","Microsoft","138075523",2
"31280","Microsoft","133613758",2
"31281","Facebook","133613758",3
"31296","Microsoft","93002032",7
"31306","Microsoft","7838496",9
"31316","Microsoft","4852164",5
"31323","Microsoft","31772506",2
"31326","Microsoft","119617080",3
"31331","Microsoft","223599312",4
"31339","Microsoft","34039616",5
"31344","Microsoft","4712321",1
"31345","Microsoft","819899",1
"31350","Microsoft","119772617",1
"31355","Microsoft","4911127",3
"31361","Microsoft","11754916",4
"31362","Microsoft","87569825",1
"31366","Microsoft","8147152",2
"31373","Microsoft","46281535",7
"31375","Microsoft","29805919",2
"31377","Google","29805919",4
"31379","Microsoft","101100783",1
"31381","Microsoft","7726908",1
"31389","Microsoft","4447069",8
"31401","Microsoft","1652974",6
"31405","Microsoft","25318031",3
"31408","Microsoft","193195287",3
"31413","Microsoft","41925856",4
"31416","Microsoft","36640963",1
"31424","Microsoft","56345686",2
"31431","Microsoft","12485770",2
"31437","Microsoft","25902785",5
"31444","Microsoft","20039888",2
"31459","Microsoft","102494779",5
"31477","Microsoft","64549906",3
"31481","Microsoft","232180884",4
"31497","Microsoft","3851404",1
"31501","Amazon","198226976",3
"31502","Microsoft","198226976",4
"31510","Microsoft","19845157",6
"31513","Microsoft","20101981",3
"31531","Microsoft","194246427",1
"31534","Microsoft","5770686",2
"31545","Microsoft","12486894",2
"31559","Microsoft","94043026",2
"31568","Microsoft","3409587",3
"31569","Microsoft","3409587",4
"31579","Microsoft","17789305",4
"31580","Microsoft","4891883",1
"31582","Microsoft","1927773",1
"31592","Microsoft","117392936",3
"31593","Microsoft","117392936",4
"31594","Google","1931138",1
"31595","Microsoft","1931138",2
"31597","Microsoft","346197",1
"31610","Microsoft","7512980",3
"31614","Microsoft","27391272",4
"31637","Microsoft","18290033",1
"31641","Microsoft","74704491",4
"31650","Microsoft","5630844",6
"31656","Microsoft","231019740",1
"31662","Microsoft","4138542",5
"31663","Microsoft","4138542",6
"31668","Microsoft","3532212",4
"31673","Microsoft","60665708",4
"31679","Microsoft","136770989",2
"31688","Microsoft","136745994",1
"31691","Microsoft","277529002",3
"31694","Microsoft","1226409",1
"31708","Microsoft","11691244",10
"31729","Microsoft","1116382",4
"31737","Microsoft","6012866",1
"31741","Microsoft","107472587",2
"31755","Apple","73850487",4
"31757","Apple","73850487",6
"31763","Microsoft","55738840",5
"31765","Amazon","55738840",7
"31769","Microsoft","161519913",1
"31778","Microsoft","10720512",2
"31781","Microsoft","15051959",2
"31793","Microsoft","99438",4
"31795","Microsoft","38474537",2
"31807","Microsoft","4246337",12
"31810","Microsoft","11405887",1
"31814","Microsoft","5781730",3
"31820","Microsoft","22265385",6
"31824","Microsoft","18355555",3
"31832","Microsoft","259311670",3
"31839","Microsoft","56129735",5
"31847","Microsoft","3540142",1
"31850","Microsoft","5677305",2
"31873","Microsoft","3268306",4
"31878","Microsoft","3996492",2
"31883","Microsoft","4029777",5
"31900","Amazon","111397528",1
"31905","Microsoft","202031776",4
"31907","Microsoft","7336773",2
"31910","Microsoft","71386118",1
"31914","Microsoft","220006408",2
"31921","Microsoft","3678046",6
"31925","Microsoft","15884437",3
"31927","Microsoft","15884437",5
"31933","Microsoft","7315928",2
"31934","Microsoft","232594416",1
"31939","Microsoft","14234562",1
"31943","Microsoft","1268509",1
"31946","Microsoft","6622911",2
"31954","Apple","144748407",1
"31957","Microsoft","74621586",1
"31960","Microsoft","52076097",1
"31965","Microsoft","8587032",2
"31969","Microsoft","227672821",2
"31972","Microsoft","55924919",2
"31974","Amazon","84272766",1
"31975","Microsoft","84272766",2
"31977","Microsoft","855156",2
"31980","Microsoft","12244671",2
"31985","Microsoft","4389810",5
"31988","Microsoft","10613765",3
"31995","Google","56431204",1
"32007","Microsoft","79702549",4
"32009","Microsoft","3445789",1
"32014","Microsoft","1015877",3
"32015","Microsoft","1015877",4
"32016","Microsoft","22948583",1
"32017","Microsoft","22948583",2
"32030","Apple","496312",3
"32031","Apple","496312",4
"32034","Microsoft","3201492",2
"32038","Microsoft","11206774",3
"32050","Microsoft","334948",4
"32058","Microsoft","75044673",5
"32060","Microsoft","26677753",1
"32063","Microsoft","12890594",2
"32066","Amazon","12890594",5
"32071","Microsoft","38151996",3
"32072","Microsoft","38151996",4
"32076","Microsoft","3901308",4
"32082","Microsoft","13264296",3
"32088","Microsoft","42184388",5
"32089","Microsoft","149939778",1
"32094","Microsoft","17154236",4
"32100","Microsoft","42823950",1
"32104","Microsoft","203228033",1
"32107","Microsoft","259948040",3
"32109","Microsoft","4568595",2
"32112","Microsoft","19571600",2
"32119","Microsoft","10196273",4
"32122","Microsoft","36872176",1
"32126","Google","36872176",5
"32141","Microsoft","8010885",5
"32143","Microsoft","58060334",1
"32148","Microsoft","48240940",5
"32151","Microsoft","28993565",2
"32159","Microsoft","114216494",3
"32160","Microsoft","2664875",1
"32162","Microsoft","156207948",1
"32167","Microsoft","7993254",1
"32196","Google","153757554",7
"32202","Microsoft","11203853",2
"32206","Microsoft","15338741",2
"32218","Microsoft","95510161",5
"32223","Microsoft","70696427",5
"32228","Microsoft","30304758",3
"32238","Microsoft","18179266",4
"32244","Microsoft","57086776",3
"32246","Microsoft","82928279",1
"32247","Microsoft","286068861",1
"32254","Microsoft","19892695",4
"32268","Microsoft","20515542",2
"32274","Microsoft","6989063",3
"32275","Facebook","6989063",4
"32286","Microsoft","73432290",2
"32298","Microsoft","67755508",5
"32299","Facebook","67755508",6
"32302","Microsoft","1292195",1
"32307","Microsoft","111502760",2
"32314","Microsoft","5631589",3
"32315","Microsoft","84870960",1
"32326","Microsoft","192681513",1
"32337","Microsoft","26668169",5
"32341","Microsoft","57162745",3
"32348","Microsoft","30528710",4
"32351","Microsoft","155879420",3
"32353","Microsoft","46203592",2
"32355","Microsoft","76879133",2
"32360","Microsoft","257618905",3
"32361","Microsoft","31934533",1
"32364","Microsoft","538461485",1
"32384","Microsoft","113977270",4
"32386","Microsoft","59965115",2
"32398","Microsoft","14796372",2
"32402","Microsoft","49557158",1
"32415","Microsoft","2484758",1
"32422","Microsoft","127124212",3
"32431","Microsoft","7684444",4
"32434","Amazon","179112330",3
"32435","Microsoft","179112330",4
"32437","Microsoft","112239880",1
"32440","Microsoft","79433989",2
"32441","Microsoft","119074826",1
"32453","Microsoft","221988628",4
"32468","Microsoft","3658866",6
"32480","Google","343551755",1
"32484","Microsoft","160669",1
"32485","Amazon","160669",2
"32494","Microsoft","2454726",3
"32500","Microsoft","210931791",1
"32508","Apple","36269094",3
"32511","Microsoft","14817088",3
"32517","Microsoft","14191535",5
"32524","Microsoft","99542546",6
"32527","Microsoft","56476193",3
"32554","Microsoft","19042709",1
"32575","Microsoft","8435814",2
"32578","Microsoft","156768912",1
"32583","Microsoft","55315159",1
"32608","Microsoft","79933046",3
"32615","Microsoft","73866790",3
"32633","Microsoft","5880771",7
"32644","Microsoft","4681919",1
"32650","Microsoft","16618411",1
"32655","Microsoft","28563799",4
"32659","Microsoft","205114",2
"32668","Microsoft","140099536",3
"32674","Microsoft","10688923",1
"32679","Microsoft","469851",1
"32682","Microsoft","22709551",2
"32688","Microsoft","11150724",1
"32701","Microsoft","4305616",1
"32705","Amazon","4305616",5
"32707","Microsoft","11300766",2
"32713","Microsoft","17545294",4
"32717","Microsoft","18030181",4
"32719","Microsoft","100393033",1
"32723","Microsoft","4431809",2
"32732","Microsoft","46957735",5
"32735","Microsoft","65452642",2
"32742","Microsoft","23607970",6
"32761","Microsoft","36832943",1
"32767","Microsoft","3662096",4
"32776","Microsoft","6931795",4
"32797","Microsoft","148293655",3
"32807","Microsoft","4790260",1
"32814","Microsoft","23661649",4
"32815","Microsoft","18088755",1
"32821","Microsoft","83597484",3
"32825","Microsoft","139901505",1
"32832","Microsoft","54895195",3
"32840","Microsoft","48185107",4
"32844","Microsoft","11201227",3
"32845","Amazon","11201227",4
"32846","Microsoft","210653377",1
"32850","Microsoft","3193366",4
"32858","Microsoft","23748548",3
"32863","Microsoft","17289387",3
"32867","Apple","18514343",2
"32868","Apple","18514343",3
"32869","Microsoft","18514343",4
"32870","Microsoft","159359510",1
"32876","Microsoft","35876873",3
"32885","Microsoft","12701807",2
"32889","Microsoft","4622445",3
"32895","Microsoft","7115656",1
"32898","Microsoft","1392626",3
"32900","Microsoft","4819327",2
"32906","Microsoft","173985621",4
"32911","Microsoft","1050133",3
"32925","Microsoft","1475891",4
"32933","Microsoft","126463768",3
"32937","Microsoft","9453095",1
"32942","Microsoft","66016523",2
"32943","Microsoft","163304598",1
"32950","Microsoft","133693",5
"32959","Microsoft","1451364",3
"32976","Microsoft","127308560",2
"32978","Microsoft","8565495",2
"32980","Microsoft","37068951",1
"32984","Microsoft","2148563",3
"32991","Microsoft","40817209",3
"32996","Microsoft","1467360",3
"33002","Microsoft","812132",2
"33005","Microsoft","234335229",1
"33010","Microsoft","112649565",4
"33015","Microsoft","5965876",2
"33022","Microsoft","73829139",2
"33042","Microsoft","67237991",6
"33054","Microsoft","46278848",4
"33065","Microsoft","85181902",1
"33077","Microsoft","23071246",1
"33082","Amazon","213493095",4
"33106","Amazon","11430784",6
"33110","Microsoft","11430784",10
"33116","Microsoft","23067598",2
"33127","Microsoft","13566883",8
"33129","Microsoft","67148816",2
"33134","Microsoft","42850495",3
"33139","Microsoft","189464814",5
"33156","Microsoft","15173061",4
"33160","Microsoft","26999142",3
"33170","Microsoft","82072887",3
"33171","Amazon","126504873",1
"33186","Microsoft","22191729",2
"33192","Microsoft","81725749",5
"33204","Microsoft","4204654",2
"33209","Microsoft","11776647",1
"33219","Microsoft","209056012",1
"33234","Microsoft","46084435",4
"33244","Microsoft","15692485",5
"33246","Microsoft","182313826",2
"33249","Microsoft","110048117",3
"33251","Microsoft","132052717",2
"33256","Microsoft","67942851",2
"33262","Microsoft","2588453",4
"33271","Microsoft","37251636",3
"33280","Microsoft","90042873",2
"33281","Microsoft","378694900",1
"33288","Microsoft","390572461",3
"33290","Microsoft","7423830",2
"33296","Microsoft","59557843",4
"33300","Microsoft","6947373",1
"33304","Microsoft","19207860",2
"33306","Microsoft","19207860",4
"33314","Microsoft","53932968",3
"33316","Microsoft","2721431",1
"33325","Microsoft","2642459",4
"33328","Microsoft","13873185",1
"33330","Microsoft","4114568",2
"33336","Microsoft","67396352",2
"33348","Amazon","6512622",8
"33349","Microsoft","6512622",9
"33353","Microsoft","26108174",1
"33359","Microsoft","10016267",5
"33361","Microsoft","12198444",1
"33363","Amazon","12198444",3
"33364","Google","12198444",4
"33368","Google","325399428",1
"33369","Microsoft","325399428",2
"33370","Microsoft","10989936",1
"33376","Microsoft","8438362",3
"33384","Microsoft","51531496",4
"33399","Microsoft","23773276",1
"33402","Microsoft","11543813",2
"33407","Microsoft","5427333",1
"33408","Microsoft","81483436",1
"33414","Microsoft","30418819",3
"33420","Microsoft","87368",6
"33421","Microsoft","87368",7
"33430","Microsoft","41947013",8
"33440","Microsoft","5889018",4
"33442","Microsoft","139989363",1
"33445","Microsoft","5451318",2
"33451","Microsoft","23752237",2
"33455","Microsoft","19427679",4
"33460","Microsoft","50514360",3
"33461","Amazon","50514360",4
"33463","Microsoft","10035031",2
"33469","Microsoft","310550",3
"33474","Microsoft","53391549",2
"33483","Microsoft","15457249",2
"33495","Microsoft","8871380",6
"33507","Amazon","3316580",1
"33509","Microsoft","105985397",2
"33523","Microsoft","9188026",3
"33526","Microsoft","3363143",3
"33534","Microsoft","48295699",6
"33537","Microsoft","9189557",3
"33541","Microsoft","5461725",3
"33544","Microsoft","23343823",2
"33550","Microsoft","13682932",6
"33555","Microsoft","34470320",1
"33562","Microsoft","38464694",6
"33565","Microsoft","9155552",3
"33596","Microsoft","12712648",9
"33601","Microsoft","53421804",1
"33607","Microsoft","66497550",3
"33618","Microsoft","96846049",1
"33629","Microsoft","64171483",1
"33634","Microsoft","12634369",1
"33643","Microsoft","5404389",3
"33649","Microsoft","951264",3
"33656","Microsoft","550902",4
"33660","Microsoft","168153709",1
"33668","Microsoft","19313891",8
"33669","Microsoft","136563831",1
"33675","Microsoft","13509719",6
"33680","Microsoft","2046492",3
"33686","Microsoft","7710827",3
"33689","Microsoft","8285456",2
"33702","Microsoft","73268863",5
"33709","Microsoft","37141146",2
"33718","Microsoft","3851389",1
"33721","Microsoft","34913532",1
"33727","Microsoft","4668159",2
"33729","Microsoft","96808254",2
"33736","Microsoft","14728143",4
"33761","Microsoft","39952811",5
"33764","Microsoft","76233184",2
"33771","Microsoft","44094",5
"33776","Microsoft","2602480",3
"33777","Facebook","2602480",4
"33781","Microsoft","1920189",4
"33792","Microsoft","28793436",10
"33798","Microsoft","5381468",5
"33804","Microsoft","12543049",4
